2024-05-30 22:55:52,606.temp_producerV1.INFO ==================================================
2024-05-30 22:55:52,607.temp_producerV1.INFO Today is 2024-05-30 at 10:55 PM
2024-05-30 22:55:52,607.temp_producerV1.INFO Running on: nt Windows 10
2024-05-30 22:55:52,607.temp_producerV1.INFO Python version:  3.12.3
2024-05-30 22:55:52,607.temp_producerV1.INFO Python path: C:\Users\Tower\Documents\ACoffinCSIS44671\-streaming-05-smart-smoker\.venv
2024-05-30 22:55:52,607.temp_producerV1.INFO Working dir: C:\Users\Tower\Documents\ACoffinCSIS44671\-streaming-05-smart-smoker
2024-05-30 22:55:52,608.temp_producerV1.INFO ==================================================
2024-05-30 23:20:46,853.temp_producerV1.INFO [x] sent 126.7 at 5/22/2021 12:43 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:43; temp: 126.7 deg F.'
2024-05-30 23:21:17,523.temp_producerV1.INFO [x] sent 130.0 at 5/22/2021 12:44 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:44; temp: 130.0 deg F.'
2024-05-30 23:21:48,549.temp_producerV1.INFO [x] sent 130.0 at 5/22/2021 12:44 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:44; temp: 130.0 deg F.'
2024-05-30 23:22:19,295.temp_producerV1.INFO [x] sent 130.0 at 5/22/2021 12:45 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:45; temp: 130.0 deg F.'
2024-05-30 23:22:49,809.temp_producerV1.INFO [x] sent 130.0 at 5/22/2021 12:45 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:45; temp: 130.0 deg F.'
2024-05-30 23:23:20,057.temp_producerV1.INFO [x] sent 137.3 at 5/22/2021 12:46 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:46; temp: 137.3 deg F.'
2024-05-30 23:23:51,174.temp_producerV1.INFO [x] sent 137.3 at 5/22/2021 12:46 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:46; temp: 137.3 deg F.'
2024-05-30 23:24:25,658.temp_producerV1.INFO [x] sent 139.5 at 5/22/2021 12:47 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:47; temp: 139.5 deg F.'
2024-05-30 23:25:00,760.temp_producerV1.INFO [x] sent 139.5 at 5/22/2021 12:47 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:47; temp: 139.5 deg F.'
2024-05-30 23:25:34,761.temp_producerV1.INFO [x] sent 141.8 at 5/22/2021 12:48 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:48; temp: 141.8 deg F.'
2024-05-30 23:26:09,183.temp_producerV1.INFO [x] sent 141.8 at 5/22/2021 12:48 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:48; temp: 141.8 deg F.'
2024-05-30 23:26:44,224.temp_producerV1.INFO [x] sent 143.6 at 5/22/2021 12:49 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:49; temp: 143.6 deg F.'
2024-05-30 23:27:18,593.temp_producerV1.INFO [x] sent 143.6 at 5/22/2021 12:49 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:49; temp: 143.6 deg F.'
2024-05-30 23:27:49,516.temp_producerV1.INFO [x] sent 145.0 at 5/22/2021 12:50 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:50; temp: 145.0 deg F.'
2024-05-30 23:28:19,643.temp_producerV1.INFO [x] sent 145.0 at 5/22/2021 12:50 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:50; temp: 145.0 deg F.'
2024-05-30 23:28:49,706.temp_producerV1.INFO [x] sent 146.2 at 5/22/2021 12:51 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:51; temp: 146.2 deg F.'
2024-05-30 23:29:19,775.temp_producerV1.INFO [x] sent 146.2 at 5/22/2021 12:51 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:51; temp: 146.2 deg F.'
2024-05-30 23:29:49,901.temp_producerV1.INFO [x] sent 147.5 at 5/22/2021 12:52 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:52; temp: 147.5 deg F.'
2024-05-30 23:30:20,113.temp_producerV1.INFO [x] sent 147.5 at 5/22/2021 12:52 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:52; temp: 147.5 deg F.'
2024-05-30 23:30:50,252.temp_producerV1.INFO [x] sent 148.7 at 5/22/2021 12:53 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:53; temp: 148.7 deg F.'
2024-05-30 23:31:20,383.temp_producerV1.INFO [x] sent 148.7 at 5/22/2021 12:53 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:53; temp: 148.7 deg F.'
2024-05-30 23:31:50,530.temp_producerV1.INFO [x] sent 149.9 at 5/22/2021 12:54 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:54; temp: 149.9 deg F.'
2024-05-30 23:32:20,657.temp_producerV1.INFO [x] sent 149.9 at 5/22/2021 12:54 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:54; temp: 149.9 deg F.'
2024-05-30 23:32:50,812.temp_producerV1.INFO [x] sent 151.1 at 5/22/2021 12:55 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:55; temp: 151.1 deg F.'
2024-05-30 23:33:20,953.temp_producerV1.INFO [x] sent 151.2 at 5/22/2021 12:55 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:55; temp: 151.2 deg F.'
2024-05-30 23:33:51,444.temp_producerV1.INFO [x] sent 151.2 at 5/22/2021 12:55 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:55; temp: 151.2 deg F.'
2024-05-30 23:34:21,592.temp_producerV1.INFO [x] sent 152.4 at 5/22/2021 12:56 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:56; temp: 152.4 deg F.'
2024-05-30 23:35:01,932.temp_producerV1.INFO [x] sent 152.4 at 5/22/2021 12:56 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:56; temp: 152.4 deg F.'
2024-05-30 23:35:35,219.temp_producerV1.INFO [x] sent 153.4 at 5/22/2021 12:57 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:57; temp: 153.4 deg F.'
2024-05-30 23:36:08,200.temp_producerV1.INFO [x] sent 153.4 at 5/22/2021 12:57 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:57; temp: 153.4 deg F.'
2024-05-30 23:36:41,938.temp_producerV1.INFO [x] sent 154.5 at 5/22/2021 12:58 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:58; temp: 154.5 deg F.'
2024-05-30 23:37:15,364.temp_producerV1.INFO [x] sent 154.5 at 5/22/2021 12:58 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:58; temp: 154.5 deg F.'
2024-05-30 23:37:45,489.temp_producerV1.INFO [x] sent 155.6 at 5/22/2021 12:59 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:59; temp: 155.6 deg F.'
2024-05-30 23:38:15,579.temp_producerV1.INFO [x] sent 155.6 at 5/22/2021 12:59 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 12:59; temp: 155.6 deg F.'
2024-05-30 23:38:46,060.temp_producerV1.INFO [x] sent 156.5 at 5/22/2021 13:00 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:00; temp: 156.5 deg F.'
2024-05-30 23:39:16,184.temp_producerV1.INFO [x] sent 156.5 at 5/22/2021 13:00 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:00; temp: 156.5 deg F.'
2024-05-30 23:39:47,206.temp_producerV1.INFO [x] sent 157.8 at 5/22/2021 13:01 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:01; temp: 157.8 deg F.'
2024-05-30 23:40:18,397.temp_producerV1.INFO [x] sent 157.8 at 5/22/2021 13:01 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:01; temp: 157.8 deg F.'
2024-05-30 23:40:49,036.temp_producerV1.INFO [x] sent 158.8 at 5/22/2021 13:02 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:02; temp: 158.8 deg F.'
2024-05-30 23:41:19,143.temp_producerV1.INFO [x] sent 158.8 at 5/22/2021 13:02 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:02; temp: 158.8 deg F.'
2024-05-30 23:41:49,909.temp_producerV1.INFO [x] sent 159.9 at 5/22/2021 13:03 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:03; temp: 159.9 deg F.'
2024-05-30 23:42:20,422.temp_producerV1.INFO [x] sent 159.9 at 5/22/2021 13:03 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:03; temp: 159.9 deg F.'
2024-05-30 23:42:50,581.temp_producerV1.INFO [x] sent 160.7 at 5/22/2021 13:04 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:04; temp: 160.7 deg F.'
2024-05-30 23:43:21,309.temp_producerV1.INFO [x] sent 160.7 at 5/22/2021 13:04 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:04; temp: 160.7 deg F.'
2024-05-30 23:43:51,468.temp_producerV1.INFO [x] sent 161.9 at 5/22/2021 13:05 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:05; temp: 161.9 deg F.'
2024-05-30 23:44:21,631.temp_producerV1.INFO [x] sent 161.9 at 5/22/2021 13:05 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:05; temp: 161.9 deg F.'
2024-05-30 23:44:52,131.temp_producerV1.INFO [x] sent 163.1 at 5/22/2021 13:06 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:06; temp: 163.1 deg F.'
2024-05-30 23:45:22,257.temp_producerV1.INFO [x] sent 163.1 at 5/22/2021 13:06 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:06; temp: 163.1 deg F.'
2024-05-30 23:45:55,484.temp_producerV1.INFO [x] sent 164.3 at 5/22/2021 13:07 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:07; temp: 164.3 deg F.'
2024-05-30 23:46:29,016.temp_producerV1.INFO [x] sent 164.3 at 5/22/2021 13:07 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:07; temp: 164.3 deg F.'
2024-05-30 23:46:59,765.temp_producerV1.INFO [x] sent 165.6 at 5/22/2021 13:08 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:08; temp: 165.6 deg F.'
2024-05-30 23:47:33,299.temp_producerV1.INFO [x] sent 165.6 at 5/22/2021 13:08 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:08; temp: 165.6 deg F.'
2024-05-30 23:48:06,641.temp_producerV1.INFO [x] sent 166.7 at 5/22/2021 13:09 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:09; temp: 166.7 deg F.'
2024-05-30 23:48:40,508.temp_producerV1.INFO [x] sent 166.7 at 5/22/2021 13:09 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:09; temp: 166.7 deg F.'
2024-05-30 23:49:10,731.temp_producerV1.INFO [x] sent 167.8 at 5/22/2021 13:10 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:10; temp: 167.8 deg F.'
2024-05-30 23:49:41,045.temp_producerV1.INFO [x] sent 167.8 at 5/22/2021 13:10 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:10; temp: 167.8 deg F.'
2024-05-30 23:50:11,353.temp_producerV1.INFO [x] sent 168.8 at 5/22/2021 13:11 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:11; temp: 168.8 deg F.'
2024-05-30 23:50:41,621.temp_producerV1.INFO [x] sent 168.8 at 5/22/2021 13:11 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:11; temp: 168.8 deg F.'
