2024-06-04 19:39:08,385.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*PQ\x80\x00\x00B\xdf\xcc\xcd'
2024-06-04 19:39:08,385.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*PR\xc0\x00\x00B\xdf\xcc\xcd'
2024-06-04 19:39:08,387.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P`\x80\x00\x00B\xe4ff'
2024-06-04 19:39:08,387.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Pa\xc0\x00\x00B\xe4ff'
2024-06-04 19:39:08,387.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Po\x80\x00\x00B\xe7\x00\x00'
2024-06-04 19:39:08,388.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Pp\xc0\x00\x00B\xe7\x00\x00'
2024-06-04 19:39:08,388.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P~\x80\x00\x00B\xe133'
2024-06-04 19:39:08,389.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\x7f\xc0\x00\x00B\xe133'
2024-06-04 19:39:08,389.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\x8d\x80\x00\x00B\xed\x99\x9a'
2024-06-04 19:39:08,390.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\x8e\xc0\x00\x00B\xed\x99\x9a'
2024-06-04 19:39:08,390.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\x9c\x80\x00\x00B\xe2ff'
2024-06-04 19:39:08,391.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\x9d\xc0\x00\x00B\xe2ff'
2024-06-04 19:39:08,391.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xab\x80\x00\x00B\xfdff'
2024-06-04 19:39:08,392.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xac\xc0\x00\x00B\xfdff'
2024-06-04 19:39:08,392.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xba\x80\x00\x00C\x02\x00\x00'
2024-06-04 19:39:08,393.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xbb\xc0\x00\x00C\x02\x00\x00'
2024-06-04 19:39:08,393.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xc9\x80\x00\x00C\x02\x00\x00'
2024-06-04 19:39:08,394.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xca\xc0\x00\x00C\x02\x00\x00'
2024-06-04 19:39:08,395.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xd8\x80\x00\x00C\tL\xcd'
2024-06-04 19:39:08,395.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xd9\xc0\x00\x00C\tL\xcd'
2024-06-04 19:39:08,395.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xe7\x80\x00\x00C\x0b\x80\x00'
2024-06-04 19:39:08,396.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xe8\xc0\x00\x00C\x0b\x80\x00'
2024-06-04 19:39:08,396.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xf6\x80\x00\x00C\r\xcc\xcd'
2024-06-04 19:39:08,397.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*P\xf7\xc0\x00\x00C\r\xcc\xcd'
2024-06-04 19:39:08,397.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\x05\x80\x00\x00C\x0f\x99\x9a'
2024-06-04 19:39:08,398.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\x06\xc0\x00\x00C\x0f\x99\x9a'
2024-06-04 19:39:08,398.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\x14\x80\x00\x00C\x11\x00\x00'
2024-06-04 19:39:08,398.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\x15\xc0\x00\x00C\x11\x00\x00'
2024-06-04 19:39:08,399.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q#\x80\x00\x00C\x1233'
2024-06-04 19:39:08,399.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q$\xc0\x00\x00C\x1233'
2024-06-04 19:39:08,400.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q2\x80\x00\x00C\x13\x80\x00'
2024-06-04 19:39:08,400.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q3\xc0\x00\x00C\x13\x80\x00'
2024-06-04 19:39:08,401.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*QA\x80\x00\x00C\x14\xb33'
2024-06-04 19:39:08,401.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*QB\xc0\x00\x00C\x14\xb33'
2024-06-04 19:39:08,401.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*QP\x80\x00\x00C\x15\xe6f'
2024-06-04 19:39:08,402.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*QQ\xc0\x00\x00C\x15\xe6f'
2024-06-04 19:39:08,402.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q_\x80\x00\x00C\x17\x19\x9a'
2024-06-04 19:39:08,403.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q`\xc0\x00\x00C\x1733'
